AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3021,Self-Enrichment Teachers,detailed,332110,1.3,,,,,26.32,54740,0.8,14.45,17.49,22.5,30.39,44.63,"30,050","36,380","46,800","63,210","92,840",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3030,"Substitute Teachers, Short-Term",broad,524770,1.5,,,,,22.32,46420,0.8,13.73,16.43,20.03,26.39,31.63,"28,560","34,170","41,670","54,890","65,790",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3031,"Substitute Teachers, Short-Term",detailed,524770,1.5,,,,,22.32,46420,0.8,13.73,16.43,20.03,26.39,31.63,"28,560","34,170","41,670","54,890","65,790",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3040,Tutors,broad,175070,1.8,,,,,23.1,48050,0.8,14.15,16.83,20.84,26.38,36.53,"29,430","35,000","43,350","54,860","75,990",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3041,Tutors,detailed,175070,1.8,,,,,23.1,48050,0.8,14.15,16.83,20.84,26.38,36.53,"29,430","35,000","43,350","54,860","75,990",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3090,Miscellaneous Teachers and Instructors,broad,113790,2.8,,,,,*,73880,1.1,*,*,*,*,*,"37,010","48,490","66,140","95,890","118,020",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3099,"Teachers and Instructors, All Other",detailed,113790,2.8,,,,,*,73880,1.1,*,*,*,*,*,"37,010","48,490","66,140","95,890","118,020",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4000,"Librarians, Curators, and Archivists",minor,234910,0.8,,,,,30.72,63900,0.4,16.94,21.87,29.07,37.5,47.98,"35,240","45,480","60,470","78,000","99,790",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4010,"Archivists, Curators, and Museum Technicians",broad,32430,2.6,,,,,31.71,65960,0.5,17.81,22.35,29,37.72,48.75,"37,030","46,490","60,330","78,450","101,400",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4011,Archivists,detailed,7970,3.5,,,,,33.96,70640,1.1,19.22,24.37,31.03,39.92,53.15,"39,970","50,680","64,550","83,020","110,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4012,Curators,detailed,12150,2.4,,,,,34.4,71560,0.7,19.46,23.49,30.49,39.94,51.51,"40,470","48,870","63,420","83,080","107,140",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4013,Museum Technicians and Conservators,detailed,12310,4.7,,,,,27.6,57410,0.9,16.24,19.73,24.73,32.52,42.08,"33,780","41,050","51,440","67,640","87,530",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4020,Librarians and Media Collections Specialists,broad,133790,0.9,,,,,35.02,72840,0.4,20.99,27.07,32.82,40.62,50,"43,660","56,310","68,270","84,480","103,990",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4022,Librarians and Media Collections Specialists,detailed,133790,0.9,,,,,35.02,72840,0.4,20.99,27.07,32.82,40.62,50,"43,660","56,310","68,270","84,480","103,990",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4030,Library Technicians,broad,68690,1.3,,,,,21.88,45500,0.5,14.09,17.18,21.43,25.21,30.33,"29,300","35,740","44,580","52,430","63,080",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4031,Library Technicians,detailed,68690,1.3,,,,,21.88,45500,0.5,14.09,17.18,21.43,25.21,30.33,"29,300","35,740","44,580","52,430","63,080",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9000,Other Educational Instruction and Library Occupations,minor,1939010,0.4,,,,,*,45460,0.3,*,*,*,*,*,"27,920","32,240","38,230","49,430","73,200",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9020,Farm and Home Management Educators,broad,8220,5.9,,,,,29.35,61060,1.2,18.1,22.59,28.95,35.16,40.89,"37,650","46,990","60,220","73,130","85,060",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9021,Farm and Home Management Educators,detailed,8220,5.9,,,,,29.35,61060,1.2,18.1,22.59,28.95,35.16,40.89,"37,650","46,990","60,220","73,130","85,060",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9030,Instructional Coordinators,broad,227760,0.8,,,,,38.9,80920,0.3,23.07,29.22,37.23,47.51,58.49,"47,980","60,780","77,440","98,820","121,670",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9031,Instructional Coordinators,detailed,227760,0.8,,,,,38.9,80920,0.3,23.07,29.22,37.23,47.51,58.49,"47,980","60,780","77,440","98,820","121,670",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9040,Teaching Assistants,broad,1584440,0.5,,,,,*,39260,0.3,*,*,*,*,*,"27,360","31,200","37,010","46,000","55,520",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9044,"Teaching Assistants, Postsecondary",detailed,164090,0.3,,,,,*,47670,0.4,*,*,*,*,*,"28,600","35,270","42,910","60,510","76,420",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9045,"Teaching Assistants, Except Postsecondary",detailed,1420350,0.6,,,,,*,38290,0.3,*,*,*,*,*,"27,150","31,060","36,780","45,360","50,040",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9090,Miscellaneous Educational Instruction and Library Workers,broad,118590,1.4,,,,,28.39,59060,1.4,12.11,17.33,24.47,35.54,47.47,"25,180","36,050","50,890","73,920","98,740",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9099,"Educational Instruction and Library Workers, All Other",detailed,118590,1.4,,,,,28.39,59060,1.4,12.11,17.33,24.47,35.54,47.47,"25,180","36,050","50,890","73,920","98,740",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,2046290,0.5,,,,,38.36,79790,1.2,16.68,21.5,30.17,45.45,64.85,"34,700","44,720","62,750","94,530","134,900",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1000,Art and Design Workers,minor,645970,0.8,,,,,33.8,70300,1,16.6,19.72,28,39.9,59.66,"34,530","41,010","58,240","82,990","124,080",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1010,Artists and Related Workers,broad,95780,3,,,,,53.86,112040,1.3,21.8,32.32,47.96,67.38,92.87,"45,340","67,230","99,760","140,150","193,170",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1011,Art Directors,detailed,53070,4.2,,,,,62.23,129440,2,31.2,39.65,55.22,78.19,102.43,"64,900","82,480","114,850","162,640","213,050",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1012,Craft Artists,detailed,4580,8.3,,,,,23.91,49740,2.1,12.48,16.84,22.15,28,34.61,"25,960","35,020","46,080","58,240","71,990",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",detailed,11220,7.4,,,,,35.17,73150,3.8,15.21,18.06,26.68,40,69.33,"31,630","37,560","55,490","83,200","144,210",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1014,Special Effects Artists and Animators,detailed,19970,5.9,,,,,54.27,112870,1.7,28.17,36.29,49.06,66.89,85.15,"58,600","75,490","102,030","139,130","177,110",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1019,"Artists and Related Workers, All Other",detailed,6930,8.3,,,,,38.72,80530,3.9,17.59,20.2,34.25,55.36,65.7,"36,580","42,010","71,240","115,150","136,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1020,Designers,broad,550190,0.8,,,,,30.31,63040,1,16.33,18.98,25.52,37.14,49.34,"33,970","39,480","53,080","77,240","102,620",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1021,Commercial and Industrial Designers,detailed,33490,3.3,,,,,44.84,93260,1.8,25.7,31.95,40.34,52.43,67.2,"53,460","66,450","83,910","109,050","139,770",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1022,Fashion Designers,detailed,21450,7.5,,,,,43.86,91230,12.4,18.99,24.97,38.92,51.19,70.61,"39,490","51,940","80,960","106,470","146,870",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1023,Floral Designers,detailed,40590,1.7,,,,,19,39520,1.1,13.75,15.78,17.96,21.97,24.52,"28,600","32,810","37,360","45,700","51,000",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1024,Graphic Designers,detailed,197830,2.4,,,,,33.92,70560,1.3,19,23.58,30.27,39.34,50.44,"39,520","49,040","62,960","81,830","104,910",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1025,Interior Designers,detailed,71500,2,,,,,35.84,74540,1.5,19.91,24.92,32.31,41.22,54.87,"41,420","51,840","67,190","85,740","114,140",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1026,Merchandise Displayers and Window Trimmers,detailed,165220,1.9,,,,,20.59,42830,0.9,14.79,16.89,18.94,22.7,28.06,"30,760","35,130","39,390","47,220","58,370",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1027,Set and Exhibit Designers,detailed,10630,6.5,,,,,39.98,83160,2.8,20.07,25.4,36.17,50.01,65.1,"41,750","52,830","75,240","104,030","135,410",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1029,"Designers, All Other",detailed,9480,7.9,,,,,38.02,79090,2.5,20.69,24.53,31.23,46.09,62.07,"43,030","51,020","64,950","95,860","129,110",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2000,"Entertainers and Performers, Sports and Related Workers",minor,562100,1.3,,,,,42.6,88620,2,14.97,18.93,28.56,47.64,81.61,"31,130","39,380","59,400","99,090","169,740",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2010,"Actors, Producers, and Directors",broad,198120,3.6,,,,,55.53,115510,2.8,19.07,26.75,39.27,66.39,116.14,"39,670","55,640","81,670","138,080","241,580",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2011,Actors,detailed,55000,17.7,,,,,58.29,*,8.4,16.5,20.34,29.05,97.95,143.68,*,*,*,*,*,,TRUE
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2012,Producers and Directors,detailed,143120,2.9,,,,,54.47,113300,1.8,22.01,30.13,43.44,64.81,95.45,"45,780","62,670","90,360","134,800","198,540",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2020,"Athletes, Coaches, Umpires, and Related Workers",broad,279790,1.5,,,,,*,67610,2.1,*,*,*,*,*,"28,600","35,060","47,320","65,810","100,710",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2021,Athletes and Sports Competitors,detailed,15070,7.1,,,,,*,206180,10.1,*,*,*,*,*,"26,500","36,790","66,710","109,880","742,310",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2022,Coaches and Scouts,detailed,248950,1.5,,,,,*,60160,1.1,*,*,*,*,*,"28,790","35,330","47,320","64,710","98,860",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2023,"Umpires, Referees, and Other Sports Officials",detailed,15780,5,,,,,*,53010,8.4,*,*,*,*,*,"26,540","32,260","40,710","57,160","82,960",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2030,Dancers and Choreographers,broad,10990,5.9,,,,,31.95,66460,2.6,15.1,17.83,25.4,37.88,54.55,"31,400","37,090","52,830","78,780","113,460",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2031,Dancers,detailed,8130,7.3,,,,,30.83,*,3.6,14.88,17.23,24.8,38.36,52.3,*,*,*,*,*,,TRUE
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2032,Choreographers,detailed,2860,8.9,,,,,35.14,73100,4.5,16.39,20,26.59,36.4,66.65,"34,090","41,600","55,310","75,710","138,630",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2040,"Musicians, Singers, and Related Workers",broad,48730,2.4,,,,,56.09,*,2.5,19.98,26.89,43.27,67.04,115,*,*,*,*,*,,TRUE
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2041,Music Directors and Composers,detailed,12540,6.3,,,,,43.5,90470,4.3,19.17,25.53,35.44,50.04,79.69,"39,880","53,110","73,710","104,090","165,760",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2042,Musicians and Singers,detailed,36180,3.1,,,,,60.46,*,2.6,20.35,27.57,47.8,75.33,132.56,*,*,*,*,*,,TRUE
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2090,"Miscellaneous Entertainers and Performers, Sports and Related Workers",broad,24470,6.7,,,,,31.3,*,5.1,14.09,17.07,20,31.55,58.77,*,*,*,*,*,,TRUE
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2091,"Disc Jockeys, Except Radio",detailed,7920,9.3,,,,,32.57,*,8.1,13.5,16.91,21.61,37.5,60.17,*,*,*,*,*,,TRUE
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2099,"Entertainers and Performers, Sports and Related Workers, All Other",detailed,16550,8.7,,,,,30.7,*,5.8,14.48,17.17,18.82,29.83,56.12,*,*,*,*,*,,TRUE
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3000,Media and Communication Workers,minor,613530,0.9,,,,,41.09,85470,1,19.6,25.64,35.7,48.66,65.38,"40,770","53,330","74,250","101,210","135,980",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3010,Broadcast Announcers and Radio Disc Jockeys,broad,21240,2.3,,,,,37.85,78720,2.3,13.55,17,22.76,36.29,66.56,"28,190","35,360","47,340","75,480","138,440",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3011,Broadcast Announcers and Radio Disc Jockeys,detailed,21240,2.3,,,,,37.85,78720,2.3,13.55,17,22.76,36.29,66.56,"28,190","35,360","47,340","75,480","138,440",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3020,"News Analysts, Reporters and Journalists",broad,39250,1.9,,,,,49.26,102460,1.7,17.42,21.81,29.91,47.33,69.3,"36,240","45,370","62,200","98,450","144,140",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3023,"News Analysts, Reporters, and Journalists",detailed,39250,1.9,,,,,49.26,102460,1.7,17.42,21.81,29.91,47.33,69.3,"36,240","45,370","62,200","98,450","144,140",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3030,Public Relations Specialists,broad,283380,1.1,,,,,40.44,84120,1.1,21.21,27.05,35.94,48.25,64.98,"44,110","56,260","74,750","100,370","135,150",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3031,Public Relations Specialists,detailed,283380,1.1,,,,,40.44,84120,1.1,21.21,27.05,35.94,48.25,64.98,"44,110","56,260","74,750","100,370","135,150",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3040,Writers and Editors,broad,185130,1.7,,,,,43.62,90730,1.2,21.92,28.96,38.31,51.51,70.34,"45,590","60,230","79,680","107,140","146,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3041,Editors,detailed,91690,1.7,,,,,43.3,90060,1.3,19.83,27.55,37.46,51.01,73.9,"41,250","57,300","77,920","106,100","153,700",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3042,Technical Writers,detailed,45500,2.1,,,,,46.62,96970,0.9,27.62,34.08,43.46,55.53,69.84,"57,440","70,880","90,390","115,510","145,270",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3043,Writers and Authors,detailed,47940,5.2,,,,,41.39,86090,2.9,21.31,28,36.98,49.01,67.25,"44,310","58,230","76,910","101,950","139,870",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3090,Miscellaneous Media and Communication Workers,broad,84520,1.9,,,,,34.76,72300,1,18.27,22.84,30.52,43.34,55.38,"38,000","47,510","63,490","90,140","115,190",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3091,Interpreters and Translators,detailed,52060,2.7,,,,,31.9,66360,1.3,17.82,22.37,28.93,38.86,49.84,"37,070","46,530","60,170","80,830","103,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3092,Court Reporters and Simultaneous Captioners,detailed,12870,2.7,,,,,37.86,78760,1.6,20.26,25.85,34.82,48.45,62.77,"42,130","53,760","72,420","100,780","130,560",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3099,"Media and Communication Workers, All Other",detailed,19590,3.7,,,,,40.32,83860,1.7,18.81,23.94,35.39,49.91,64.55,"39,120","49,790","73,620","103,820","134,270",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4000,Media and Communication Equipment Workers,minor,224690,1.7,,,,,33.4,69480,1.4,16.88,21.12,28.46,40.23,57.74,"35,120","43,920","59,200","83,680","120,100",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4010,"Broadcast, Sound, and Lighting Technicians",broad,113320,2,,,,,32.82,68260,1.1,17.85,22.27,28.92,39.01,52.14,"37,130","46,320","60,150","81,150","108,440",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4011,Audio and Video Technicians,detailed,70230,2.4,,,,,31.07,64630,1.1,18.26,22.3,27.93,37.29,48.39,"37,990","46,390","58,100","77,560","100,650",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4012,Broadcast Technicians,detailed,21110,3.1,,,,,32.68,67960,2.1,15.09,19.38,28.64,40.16,59.46,"31,390","40,320","59,570","83,520","123,670",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4014,Sound Engineering Technicians,detailed,13080,11.2,,,,,39.13,81390,3.5,18.06,23.99,35.16,48.21,66.04,"37,570","49,910","73,130","100,280","137,370",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4015,Lighting Technicians,detailed,8900,6.2,,,,,37.68,78380,1.9,20.34,25.37,32.72,45.98,62.87,"42,310","52,770","68,060","95,640","130,760",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4020,Photographers,broad,51760,4,,,,,26.64,55410,2.2,14.82,17.33,21.47,30.16,44.14,"30,820","36,050","44,660","62,740","91,810",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4021,Photographers,detailed,51760,4,,,,,26.64,55410,2.2,14.82,17.33,21.47,30.16,44.14,"30,820","36,050","44,660","62,740","91,810",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4030,"Television, Video, and Film Camera Operators and Editors",broad,47160,3.2,,,,,40.77,84800,2,18.92,24.92,36.1,50.71,66.99,"39,350","51,830","75,100","105,480","139,350",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4031,"Camera Operators, Television, Video, and Film",detailed,21550,4.1,,,,,40.01,83210,2.1,18.52,24.48,36.05,51.28,64.99,"38,520","50,920","74,990","106,660","135,180",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4032,Film and Video Editors,detailed,25610,4.7,,,,,41.41,86130,2.5,19.37,25.35,36.26,50.63,71.42,"40,280","52,720","75,420","105,310","148,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4090,Miscellaneous Media and Communication Equipment Workers,broad,12450,6.3,,,,,38.96,81040,1.6,18.69,23.72,34,51.34,65.13,"38,870","49,340","70,720","106,780","135,470",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4099,"Media and Communication Equipment Workers, All Other",detailed,12450,6.3,,,,,38.96,81040,1.6,18.69,23.72,34,51.34,65.13,"38,870","49,340","70,720","106,780","135,470",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-0000,Healthcare Practitioners and Technical Occupations,major,9823860,0.2,,,,,52.26,108700,0.3,22.24,30.7,41.6,59.39,82.59,"46,270","63,860","86,530","123,540","171,790",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1000,Healthcare Diagnosing or Treating Practitioners,minor,6534980,0.2,,,,,63.46,132000,0.3,33.59,39.51,49.76,65.92,104.14,"69,880","82,180","103,500","137,120","216,600",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1010,Chiropractors,broad,39630,2.8,,,,,43.52,90520,1.5,20.9,28.88,38.08,50.51,70.23,"43,460","60,070","79,200","105,050","146,080",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1011,Chiropractors,detailed,39630,2.8,,,,,43.52,90520,1.5,20.9,28.88,38.08,50.51,70.23,"43,460","60,070","79,200","105,050","146,080",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1020,Dentists,broad,141610,2.4,,,,,97.25,202280,1.6,42.84,61.48,84.67,120.19,162.12,"89,100","127,880","176,110","249,990","337,210",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1021,"Dentists, General",detailed,124390,2.8,,,,,91.99,191350,1.3,41.47,60.44,82.19,107.71,153.67,"86,250","125,710","170,950","224,040","319,630",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1022,Oral and Maxillofacial Surgeons,detailed,4910,13.8,,,,,166.58,346490,10.9,41.47,98.37,169.34,206.11,299.35,"86,250","204,610","352,220","428,710","622,640",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1023,Orthodontists,detailed,6210,13.5,,,,,124.71,259400,5.4,48.01,70.47,139.01,164.57,200,"99,850","146,580","289,140","342,300","416,000",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1024,Prosthodontists,detailed,870,27.6,,,,,129.15,268630,8.5,49.77,121.18,149.61,160.33,165.75,"103,510","252,050","311,180","333,480","344,750",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1029,"Dentists, All Other Specialists",detailed,5230,16,,,,,119.2,247930,7.5,50.06,79.87,108.17,134.9,193.61,"104,120","166,130","224,990","280,590","402,700",,
